WKT,OBJECTID,NAME,RT,DIR,FORWARD,mile_numbe,LOCATION,TOWNSHIP,COUNTY,MDOT_TSC,REGION,GARAGE,DATE_,POST_ID,MARKER_ID,DUPE,PR,MP
"MULTIPOINT (-83.241949092091815 42.143970884367029)",399,South I-75 - Mile 32.2,I-75,S,Reverse,      32.200000000000003,,WOODHAVEN,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1534,1993,0,1595106,       5.395000000000000
"MULTIPOINT (-83.241692314059762 42.144065321755832)",400,North I-75 - Mile 32.2,I-75,N,Forward,      32.200000000000003,,WOODHAVEN,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,07/12/11,1582,2041,0,1592010,       5.419000000000000
"MULTIPOINT (-83.382384251001369 42.144898255279799)",401,South I-275 - Mile 11.2,I-275,S,Reverse,      11.199999999999999,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,05/09/11,1361,1820,0,1607610,       3.542000000000000
"MULTIPOINT (-83.381904047084348 42.144943631752248)",402,North I-275 - Mile 11.2,I-275,N,Forward,      11.199999999999999,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1466,1925,0,1607208,       3.545000000000000
"MULTIPOINT (-83.242151752186516 42.146851844281016)",403,South I-75 - Mile 32.4,I-75,S,Reverse,      32.399999999999999,,WOODHAVEN,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1533,1992,0,1595106,       5.594000000000000
"MULTIPOINT (-83.683866046796197 42.146847904042005)",404,South US-23 - Mile 30,US-23,S,Reverse,      30.000000000000000,South US-23 - Mile 30,YORK TWP,WASHTENAW,BRIGHTON,UNIVERSITY,CRC WASHTENAW,02/14/11,3151,3610,0,1431603,       4.461000000000000
"MULTIPOINT (-83.24185148138055 42.146992711950546)",405,North I-75 - Mile 32.4,I-75,N,Forward,      32.399999999999999,,WOODHAVEN,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,07/12/11,1583,2042,0,1592010,       5.621000000000000
"MULTIPOINT (-83.683526707178927 42.146994165860441)",406,North US-23 - Mile 30,US-23,N,Forward,      30.000000000000000,North US-23 - Mile 30,YORK TWP,WASHTENAW,BRIGHTON,UNIVERSITY,CRC WASHTENAW,02/14/11,3208,3667,0,1431202,       4.468000000000000
"MULTIPOINT (-83.382677391518058 42.147816968098901)",407,South I-275 - Mile 11.4,I-275,S,Reverse,      11.400000000000000,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,05/09/11,1360,1819,0,1607610,       3.744000000000000
"MULTIPOINT (-83.38221805034452 42.147945916404424)",408,North I-275 - Mile 11.4,I-275,N,Forward,      11.400000000000000,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1467,1926,0,1607208,       3.753000000000000
"MULTIPOINT (-86.368694604218192 42.149141567562118)",409,South I-196 - Mile 1,I-196,S,Reverse,       1.000000000000000,S OF RED ARROW HWY,BENTON TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,09/23/09,2470,2929,0,1362005,       1.029000000000000
"MULTIPOINT (-86.36833152292499 42.149327443812574)",410,North I-196 - Mile 1,I-196,N,Forward,       1.000000000000000,S OF RED ARROW HWY,BENTON TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,09/23/09,2722,3181,0,1362006,       1.026000000000000
"MULTIPOINT (-83.242010147629941 42.14992012790119)",411,North I-75 - Mile 32.6,I-75,N,Forward,      32.600000000000001,,WOODHAVEN,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,07/12/11,1584,2043,0,1592010,       5.823000000000000
"MULTIPOINT (-83.383497056243314 42.150721189344338)",412,South I-275 - Mile 11.6,I-275,S,Reverse,      11.600000000000000,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,05/09/11,1359,1818,0,1607610,       3.949000000000000
"MULTIPOINT (-85.641496831833578 42.150690428383719)",413,South US-131 - Mile 28,US-131,S,Reverse,      28.000000000000000,N OF SHAVER RD,SCHOOLCRAFT TWP,KALAMAZOO,KALAMAZOO,SOUTHWEST,MDOT KALAMAZOO,10/01/09,2599,3058,0,3390106,       2.055000000000000
"MULTIPOINT (-83.383013278220403 42.150755162756091)",414,North I-275 - Mile 11.6,I-275,N,Forward,      11.600000000000000,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1468,1927,0,1607208,       3.951000000000000
"MULTIPOINT (-85.640418574281227 42.151034514587373)",415,North US-131 - Mile 28,US-131,N,Forward,      28.000000000000000,N OF SHAVER RD,SCHOOLCRAFT TWP,KALAMAZOO,KALAMAZOO,SOUTHWEST,MDOT KALAMAZOO,10/01/09,2788,3247,0,15007,       5.595000000000000
"MULTIPOINT (-84.991332801790463 42.151990199899537)",416,South I-69 - Mile 28,I-69,S,Reverse,      28.000000000000000,ACROSS FROM TRUCK PARKING R721 EXIT RAMP RA1A,TEKONSHA TWP,CALHOUN,MARSHALL,SOUTHWEST,CRC CALHOUN,09/01/09,2425,2884,0,1295601,       5.833000000000000
"MULTIPOINT (-84.990207329280594 42.152314645113407)",417,North I-69 - Mile 28,I-69,N,Forward,      28.000000000000000,TRUCK PARKING R721 EXIT RAMP RA1A,TEKONSHA TWP,CALHOUN,MARSHALL,SOUTHWEST,CRC CALHOUN,09/01/09,2327,2786,0,1295602,       5.877000000000000
"MULTIPOINT (-86.342341248615369 42.152645869355304)",418,East I-94 - Mile 36,I-94,E,Forward,      36.000000000000000,COLOMA REST AREA (R723),BENTON TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2270,2729,0,1360804,      35.988000000000000
"MULTIPOINT (-83.242442471961226 42.152679530358782)",419,South I-75 - Mile 32.8,I-75,S,Reverse,      32.799999999999997,,WOODHAVEN,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1532,1991,0,1595106,       5.996000000000000
"MULTIPOINT (-83.242160573300708 42.152804246887861)",420,North I-75 - Mile 32.8,I-75,N,Forward,      32.799999999999997,,WOODHAVEN,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,07/12/11,1585,2044,0,1592010,       6.022000000000000
"MULTIPOINT (-86.34260731229439 42.152827383161444)",421,West I-94 - Mile 36,I-94,W,Reverse,      36.000000000000000,ACROSS FROM COLOMA REST AREA (R723),BENTON TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2759,3218,0,1360802,      35.997000000000000
"MULTIPOINT (-83.384800506778191 42.153432063744134)",422,South I-275 - Mile 11.8,I-275,S,Reverse,      11.800000000000001,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,05/09/11,1358,1817,0,1607610,       4.148000000000000
"MULTIPOINT (-83.3841881438846 42.153442174006443)",423,North I-275 - Mile 11.8,I-275,N,Forward,      11.800000000000001,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1469,1928,0,1607208,       4.146000000000000
"MULTIPOINT (-83.242591292566971 42.155536112933383)",424,South I-75 - Mile 33.0,I-75,S,Reverse,      33.000000000000000,,BROWNSTOWN TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1531,1990,0,1595106,       6.193000000000000
"MULTIPOINT (-83.242308293272757 42.155646010176348)",425,North I-75 - Mile 33.0,I-75,N,Forward,      33.000000000000000,,BROWNSTOWN TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,07/12/11,1586,2045,0,1592010,       6.218000000000000
"MULTIPOINT (-83.38630204471886 42.156138853554083)",426,South I-275 - Mile 12.0,I-275,S,Reverse,      12.000000000000000,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,05/09/11,1357,1816,0,1607610,       4.350000000000000
"MULTIPOINT (-83.385507546525631 42.156383292069293)",427,North I-275 - Mile 12.0,I-275,N,Forward,      12.000000000000000,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1470,1929,0,1607208,       4.360000000000000
"MULTIPOINT (-83.242742488918566 42.158363469409743)",428,South I-75 - Mile 33.2,I-75,S,Reverse,      33.200000000000003,,BROWNSTOWN TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1530,1989,0,1595106,       6.388000000000000
"MULTIPOINT (-83.242459255170019 42.158568583231514)",429,North I-75 - Mile 33.2,I-75,N,Forward,      33.200000000000003,,BROWNSTOWN TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,07/12/11,1587,2046,0,1592010,       6.420000000000000
"MULTIPOINT (-83.387424129395228 42.158843004336305)",430,South I-275 - Mile 12.2,I-275,S,Reverse,      12.199999999999999,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,05/09/11,1356,1815,0,1607610,       4.545000000000000
"MULTIPOINT (-83.386464870440562 42.159013138535094)",431,North I-275 - Mile 12.2,I-275,N,Forward,      12.199999999999999,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1471,1930,0,1607208,       4.548000000000000
"MULTIPOINT (-83.684401222894351 42.161578283993315)",432,South US-23 - Mile 31,US-23,S,Reverse,      31.000000000000000,South US-23 - Mile 31,YORK TWP,WASHTENAW,BRIGHTON,UNIVERSITY,CRC WASHTENAW,02/14/11,3150,3609,0,1431603,       5.478000000000000
"MULTIPOINT (-83.684060499865893 42.161664056491531)",433,North US-23 - Mile 31,US-23,N,Forward,      31.000000000000000,North US-23 - Mile 31,YORK TWP,WASHTENAW,BRIGHTON,UNIVERSITY,CRC WASHTENAW,02/14/11,3209,3668,0,1431202,       5.481000000000000
"MULTIPOINT (-83.387150029776336 42.161840393585678)",434,North I-275 - Mile 12.4,I-275,N,Forward,      12.400000000000000,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1472,1931,0,1607208,       4.746000000000000
"MULTIPOINT (-86.371719450316291 42.163048560044878)",435,South I-196 - Mile 2,I-196,S,Reverse,       2.000000000000000,"S OF SCHMUHL RD,",HAGAR TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,09/23/09,2381,2840,0,1362005,       2.014000000000000
"MULTIPOINT (-86.328708419203608 42.163133748119527)",436,East I-94 - Mile 37,I-94,E,Forward,      37.000000000000000,E OF BOYER RD,COLOMA TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2269,2728,0,1360804,      36.994999999999997
"MULTIPOINT (-86.371410783676055 42.163158063487657)",437,North I-196 - Mile 2,I-196,N,Forward,       2.000000000000000,"S OF SCHMUHL RD,",HAGAR TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,09/23/09,2634,3093,0,1362006,       2.005000000000000
"MULTIPOINT (-86.328964036487662 42.163311034168409)",438,West I-94 - Mile 37,I-94,W,Reverse,      37.000000000000000,E OF BOYER RD,COLOMA TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2643,3102,0,1360802,      37.003999999999998
"MULTIPOINT (-83.387975376542713 42.164569685789218)",439,South I-275 - Mile 12.6,I-275,S,Reverse,      12.600000000000000,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,05/09/11,1355,1814,0,1607610,       4.942000000000000
"MULTIPOINT (-83.387496399697412 42.164737474470527)",440,North I-275 - Mile 12.6,I-275,N,Forward,      12.600000000000000,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1473,1932,0,1607208,       4.947000000000000
"MULTIPOINT (-85.645157796174601 42.164870486272214)",441,South US-131 - Mile 29,US-131,S,Reverse,      29.000000000000000,S OF SUGARLOAF REST AREA (TRUCK PARKING),PORTAGE,KALAMAZOO,KALAMAZOO,SOUTHWEST,MDOT KALAMAZOO,10/01/09,2486,2945,0,3390106,       3.071000000000000
"MULTIPOINT (-85.64441499512499 42.165024874669584)",442,North US-131 - Mile 29,US-131,N,Forward,      29.000000000000000,S OF SUGARLOAF REST AREA (TRUCK PARKING),PORTAGE,KALAMAZOO,KALAMAZOO,SOUTHWEST,MDOT KALAMAZOO,10/01/09,2669,3128,0,15007,       6.596000000000000
"MULTIPOINT (-84.989052889141533 42.166148119681672)",443,North I-69 - Mile 29,I-69,N,Forward,      29.000000000000000,NATTAWA CREEK,FREDONIA TWP,CALHOUN,MARSHALL,SOUTHWEST,CRC CALHOUN,09/01/09,2326,2785,0,1295602,       6.892000000000000
"MULTIPOINT (-84.989714427979834 42.16654758865149)",444,South I-69 - Mile 29,I-69,S,Reverse,      29.000000000000000,NATTAWA CREEK,FREDONIA TWP,CALHOUN,MARSHALL,SOUTHWEST,CRC CALHOUN,09/01/09,2560,3019,0,1295601,       6.907000000000000
"MULTIPOINT (-83.388066695841403 42.167467641203622)",445,South I-275 - Mile 12.8,I-275,S,Reverse,      12.800000000000001,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,05/09/11,1354,1813,0,1607610,       5.142000000000000
"MULTIPOINT (-83.243329804138796 42.170032418589884)",446,South I-75 - Mile 34.0,I-75,S,Reverse,      34.000000000000000,,BROWNSTOWN TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1529,1988,0,1595106,       7.194000000000000
"MULTIPOINT (-83.243070094714199 42.170170979953809)",447,North I-75 - Mile 34.0,I-75,N,Forward,      34.000000000000000,,BROWNSTOWN TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,07/12/11,1588,2047,0,1592010,       7.221000000000000
"MULTIPOINT (-83.388154464941294 42.170410341906717)",448,South I-275 - Mile 13.0,I-275,S,Reverse,      13.000000000000000,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,05/09/11,1353,1812,0,1607610,       5.345000000000000
"MULTIPOINT (-83.387678665799143 42.170431375364316)",449,North I-275 - Mile 13.0,I-275,N,Forward,      13.000000000000000,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1474,1933,0,1607208,       5.340000000000000
"MULTIPOINT (-83.243200409349939 42.173009522093849)",450,North I-75 - Mile 34.2,I-75,N,Forward,      34.200000000000003,,BROWNSTOWN TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,07/12/11,1589,2048,0,1592010,       7.417000000000000
"MULTIPOINT (-86.31543499240972 42.173163916791523)",451,East I-94 - Mile 38,I-94,E,Forward,      38.000000000000000,E OF PARK RD,COLOMA TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2268,2727,0,1360804,      37.969000000000001
"MULTIPOINT (-83.388276416022336 42.173247562130037)",452,South I-275 - Mile 13.2,I-275,S,Reverse,      13.199999999999999,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,05/09/11,1352,1811,0,1607610,       5.541000000000000
"MULTIPOINT (-83.387794028159433 42.173369771452585)",453,North I-275 - Mile 13.2,I-275,N,Forward,      13.199999999999999,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1475,1934,0,1607208,       5.543000000000000
"MULTIPOINT (-86.315641588057417 42.173387072738045)",454,West I-94 - Mile 38,I-94,W,Reverse,      38.000000000000000,E OF PARK RD,COLOMA TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2562,3021,0,1360802,      37.981999999999999
"MULTIPOINT (-83.684820322501338 42.175509398929883)",455,South US-23 - Mile 32,US-23,S,Reverse,      32.000000000000000,South US-23 - Mile 32,PITTSFIELD TWP,WASHTENAW,BRIGHTON,UNIVERSITY,CRC WASHTENAW,02/14/11,3149,3608,0,1431603,       6.439000000000000
"MULTIPOINT (-83.684466841037946 42.175662108664156)",456,North US-23 - Mile 32,US-23,N,Forward,      32.000000000000000,North US-23 - Mile 32,PITTSFIELD TWP,WASHTENAW,BRIGHTON,UNIVERSITY,CRC WASHTENAW,02/14/11,3210,3669,0,1431202,       6.447000000000000
"MULTIPOINT (-83.243546045588772 42.175824176239267)",457,South I-75 - Mile 34.4,I-75,S,Reverse,      34.399999999999999,,BROWNSTOWN TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1528,1987,0,1595106,       7.594000000000000
"MULTIPOINT (-83.243221002391991 42.175880028948491)",458,North I-75 - Mile 34.4,I-75,N,Forward,      34.399999999999999,,BROWNSTOWN TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,07/12/11,1590,2049,0,1592010,       7.615000000000000
"MULTIPOINT (-86.296381317852124 42.176202033919068)",459,East I-94 - Mile 39,I-94,E,Forward,      39.000000000000000,"E OF EXIT 39, FRIDAY RD (COLOMA)",COLOMA TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2267,2726,0,1362105,       0.455000000000000
"MULTIPOINT (-83.387902206018637 42.176251549782528)",460,North I-275 - Mile 13.4,I-275,N,Forward,      13.400000000000000,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1476,1935,0,1607208,       5.742000000000000
"MULTIPOINT (-86.296422958163248 42.176457765562965)",461,West I-94 - Mile 39,I-94,W,Reverse,      39.000000000000000,"E OF EXIT 39, FRIDAY RD (COLOMA)",COLOMA TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2457,2916,0,1362306,       0.447000000000000
"MULTIPOINT (-86.378526509085503 42.176639796156053)",462,South I-196 - Mile 3,I-196,S,Reverse,       3.000000000000000,S OF COLOMA RD,HAGAR TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,09/23/09,2750,3209,0,1362005,       3.015000000000000
"MULTIPOINT (-86.378115011958556 42.176757832876213)",463,North I-196 - Mile 3,I-196,N,Forward,       3.000000000000000,S OF COLOMA RD,HAGAR TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,09/23/09,2815,3274,0,1362006,       3.005000000000000
"MULTIPOINT (-86.277055540622769 42.177275080094788)",464,East I-94 - Mile 40,I-94,E,Forward,      40.000000000000000,E OF HENNESSEY RD,WATERVLIET TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2266,2725,0,1362105,       1.450000000000000
"MULTIPOINT (-86.277124920201601 42.177520624268048)",465,West I-94 - Mile 40,I-94,W,Reverse,      40.000000000000000,E OF HENNESSEY RD,WATERVLIET TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2550,3009,0,1362306,       1.440000000000000
"MULTIPOINT (-86.257265423330395 42.178346467146248)",466,East I-94 - Mile 41,I-94,E,Forward,      41.000000000000000,"EXIT 41, M-140 (WATERVLIET) ENTRANCE RAMP 041B",WATERVLIET TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2265,2724,0,1362105,       2.469000000000000
"MULTIPOINT (-86.25753443051596 42.178588386292908)",467,West I-94 - Mile 41,I-94,W,Reverse,      41.000000000000000,"EXIT 41, M-140 (WATERVLIET) ENTRANCE RAMP 041B",WATERVLIET TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2434,2893,0,1362306,       2.449000000000000
"MULTIPOINT (-83.243597741433476 42.178682837186315)",468,South I-75 - Mile 34.6,I-75,S,Reverse,      34.600000000000001,,BROWNSTOWN TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1527,1986,0,1595106,       7.791000000000000
"MULTIPOINT (-83.24322370785184 42.178748627155251)",469,North I-75 - Mile 34.6,I-75,N,Forward,      34.600000000000001,,BROWNSTOWN TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,07/12/11,1591,2050,0,1592010,       7.813000000000000
"MULTIPOINT (-83.388490701420167 42.17901213755114)",470,South I-275 - Mile 13.6,I-275,S,Reverse,      13.600000000000000,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,05/09/11,1351,1810,0,1607610,       5.939000000000000
"MULTIPOINT (-83.388003126132759 42.179174702933281)",471,North I-275 - Mile 13.6,I-275,N,Forward,      13.600000000000000,,HURON TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1477,1936,0,1607208,       5.944000000000000
"MULTIPOINT (-84.985053553137575 42.179509978042937)",472,South I-69 - Mile 30,I-69,S,Reverse,      30.000000000000000,N OF J DRIVE SOUTH (MOORE RD),FREDONIA TWP,CALHOUN,MARSHALL,SOUTHWEST,CRC CALHOUN,09/16/09,2455,2914,0,1295601,       7.863000000000000
"MULTIPOINT (-84.984197826949739 42.179510386886193)",473,North I-69 - Mile 30,I-69,N,Forward,      30.000000000000000,N OF J DRIVE SOUTH (MOORE RD),FREDONIA TWP,CALHOUN,MARSHALL,SOUTHWEST,CRC CALHOUN,09/16/09,2325,2784,0,1295602,       7.877000000000000
"MULTIPOINT (-85.646153930106081 42.179630903302261)",474,South US-131 - Mile 30,US-131,S,Reverse,      30.000000000000000,N OF SUGARLOAF REST AREA (TRUCK PARKING),PORTAGE,KALAMAZOO,KALAMAZOO,SOUTHWEST,MDOT KALAMAZOO,10/01/09,2404,2863,0,3390106,       4.091000000000000
"MULTIPOINT (-85.645400281293803 42.179740805850294)",475,North US-131 - Mile 30,US-131,N,Forward,      30.000000000000000,N OF SUGARLOAF REST AREA (TRUCK PARKING),PORTAGE,KALAMAZOO,KALAMAZOO,SOUTHWEST,MDOT KALAMAZOO,10/01/09,2589,3048,0,15007,       7.613000000000000
"MULTIPOINT (-86.23827844082011 42.180070353003288)",476,East I-94 - Mile 42,I-94,E,Forward,      42.000000000000000,ACROSS FROM WATERVLIET REST AREA (R706),WATERVLIET TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2264,2723,0,1362105,       3.453000000000000
"MULTIPOINT (-86.238380831646609 42.180324678177961)",477,West I-94 - Mile 42,I-94,W,Reverse,      42.000000000000000,WATERVLIET REST AREA (R706),WATERVLIET TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2831,3290,0,1362306,       3.441000000000000
"MULTIPOINT (-83.243814269432434 42.181530469988338)",478,South I-75 - Mile 34.8,I-75,S,Reverse,      34.799999999999997,,BROWNSTOWN TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1526,1985,0,1595106,       7.988000000000000
"MULTIPOINT (-83.243226424021557 42.181630461989464)",479,North I-75 - Mile 34.8,I-75,N,Forward,      34.799999999999997,,BROWNSTOWN TWP,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,07/12/11,1592,2051,0,1592010,       8.012000000000000
"MULTIPOINT (-83.388591963353349 42.181910788685492)",480,South I-275 - Mile 13.8,I-275,S,Reverse,      13.800000000000001,,ROMULUS,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,05/09/11,1350,1809,0,1607610,       6.139000000000000
"MULTIPOINT (-83.388098507256942 42.182024700483041)",481,North I-275 - Mile 13.8,I-275,N,Forward,      13.800000000000001,,ROMULUS,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1478,1937,0,1607208,       6.140000000000000
"MULTIPOINT (-86.21948804906387 42.184202036185276)",482,East I-94 - Mile 43,I-94,E,Forward,      43.000000000000000,E OF BERRIEN / VAN BUREN COUNTY LINE,HARTFORD TWP,VAN BUREN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2263,2722,0,580805,       0.189000000000000
"MULTIPOINT (-83.244078470170365 42.184389118914574)",483,South I-75 - Mile 35.0,I-75,S,Reverse,      35.000000000000000,,TAYLOR,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1525,1984,0,1595106,       8.186000000000000
"MULTIPOINT (-86.219567972191527 42.184431518290069)",484,West I-94 - Mile 43,I-94,W,Reverse,      43.000000000000000,E OF BERRIEN / VAN BUREN COUNTY LINE,HARTFORD TWP,VAN BUREN,COLOMA,SOUTHWEST,MDOT COLOMA,10/28/09,2708,3167,0,581003,       0.185000000000000
"MULTIPOINT (-83.243281047170328 42.18452490792545)",485,North I-75 - Mile 35.0,I-75,N,Forward,      35.000000000000000,,TAYLOR,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,07/12/11,1593,2052,0,1592010,       8.212000000000000
"MULTIPOINT (-83.388683288324245 42.184824337901141)",486,South I-275 - Mile 14.0,I-275,S,Reverse,      14.000000000000000,,ROMULUS,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,05/09/11,1349,1808,0,1607610,       6.340000000000000
"MULTIPOINT (-83.388196203143409 42.184919080242935)",487,North I-275 - Mile 14.0,I-275,N,Forward,      14.000000000000000,,ROMULUS,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1479,1938,0,1607208,       6.340000000000000
"MULTIPOINT (-83.24420803531099 42.18685319947118)",488,South I-75 - Mile 35.2,I-75,S,Reverse,      35.200000000000003,,TAYLOR,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1524,1983,0,1595106,       8.356000000000000
"MULTIPOINT (-83.243159894770884 42.187407733458627)",489,North I-75 - Mile 35.2,I-75,N,Forward,      35.200000000000003,,TAYLOR,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,07/12/11,1594,2053,0,1592010,       8.411000000000000
"MULTIPOINT (-83.388764107968925 42.187661510579112)",490,South I-275 - Mile 14.2,I-275,S,Reverse,      14.199999999999999,,ROMULUS,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,05/09/11,1348,1807,0,1607610,       6.536000000000000
"MULTIPOINT (-83.388249165397411 42.187813832023906)",491,North I-275 - Mile 14.2,I-275,N,Forward,      14.199999999999999,,ROMULUS,WAYNE,DETROIT-TAYLOR,METRO,CRC WAYNE,06/07/11,1480,1939,0,1607208,       6.540000000000000
